Actor1_Rev,Actor2_Rev,Year,YT_Count,YT_Likes,YT_Dislike,IMDBVotes,imdbRating,Budget,Revenue,Rated
86355430,0,1992,76806,80,8,42703,7.3,2300000,62546695,4
24586877,34879944,2009,637188,574,184,17950,4.9,4000000,101740,4
8253837,0,1968,985237,1477,55,91653,7.9,114000,30000000,0
0,91776617,2003,298017,437,27,333033,7.8,4000000,117085297,4
23435677,0,1977,408134,643,27,203895,8.1,4000000,38251425,2
0,1894736,1952,123516,226,10,9893,6.7,4000000,36000000,0
217742101,62176645,2014,20087714,39649,4441,135686,6,140000000,268314513,3
44397438,0,2001,924691,444,65,73234,7.1,4000000,31252964,4
62940472,0,2015,8660685,20342,1082,33129,5.6,8500000,597989,3
5289101,0,1995,1020633,1254,75,96650,7.6,3600000,49800000,4
292860121,0,2013,10964817,26666,2649,165968,6.1,4500000,55000000,4
178776,283113,1985,337846,1115,31,41996,7.3,4000000,14237880,4
0,22950501,2015,12227334,25440,1677,29445,4.6,4000000,52819253,4
8148561,2955525,1956,169378,284,26,3202,6.8,4000000,14400000,0
11418,0,1988,1083709,3201,80,78564,7.3,4000000,13000000,4
13814988,16290214,1963,866483,1105,52,173987,8.2,4000000,11744471,0
5827949,0,2014,14274160,44842,2003,283360,7.9,4000000,57273049,4
2295007,9049257,2006,23810601,154093,19434,69458,6.7,4000000,40107018,3
144799396,17114323,2001,20685770,137612,4568,183087,5.7,100000000,362211740,3
7770163,11582706,2001,224050,171,9,5768,4.6,4000000,10097096,4
18294194,5792276,2003,127690,103,8,29217,7,3200000,11131455,4
3350406,0,1961,2194171,5159,283,13508,7.4,4000000,8200000,0
43834938,0,2006,227337,140,11,13272,5.9,4000000,10770993,4
38979766,32722334,2010,3343711,23981,280,16871,4.8,25000000,16727470,4
47468425,0,2014,8801895,33352,1834,15519,4.7,4000000,13710572,4
891160,0,2002,1535816,3679,139,45116,6.7,4000000,11799060,4
500000,0,1969,52064,83,7,13211,6.3,4000000,6000000,2
89227767,0,2002,4591860,4533,527,70178,7.1,4000000,9413956,4
8317521,0,1988,68346,145,2,10368,7.3,4000000,3468572,4
0,28603215,1996,2311899,6796,685,23043,7.6,4000000,2922988,4
891983,0,1999,206384,315,16,4398,5.8,4000000,2793776,4
84635231,0,2007,2756042,7419,239,16475,6.5,4000000,3858964,4
1919197,39883121,2005,109523,220,3,19081,6.6,4000000,1919197,4
10910584,0,2011,2567170,3377,456,54991,6.2,4000000,1983596,4
0,15100508,2005,336825,286,32,20651,6.9,4000000,973613,2
15760239,15760239,1987,10377996,2992,1924,2425,4.8,4000000,800000,4
2737834,10665835,2002,1166043,4246,142,8700,7,4000000,563711,4
14395392,0,1999,1818784,2546,1235,2903,5.4,4000000,399793,4
5289101,11281251,2013,2512249,5085,233,38113,6.9,4000000,373375,4
0,46970738,1997,41555,19,1,6804,6.6,3000000,302204,2
210045800,0,1987,19118836,188561,3983,2848,5.9,1300000,354704,4
0,13349484,2000,1939871,1326,620,4708,6.3,1500000,267972,0
31294374,4148320,1999,2396937,7087,665,2145,6.3,4000000,185577,4
12837432,0,2010,7246536,16921,710,35495,7,9500000,120016,4
10421021,0,2000,17824,23,2,1392,6.3,14000000,75078,4
64774112,0,1998,8838,1,0,821,5.9,2500000,64359,4
155410374,0,1998,22074,17,1,1573,5.1,4000000,34145,4
118334432,9846383,2002,12892472,42560,3287,10226,7.7,4000000,146402,4
37321166,485616,2010,2283731,2863,161,35673,6.5,650000,679482,4
55836,9024615,1997,66991,68,8,1749,5.8,4000000,12836,4
22200574,9930707,2014,85447,224,19,1898,6.1,4000000,760678,0
0,145188939,2011,258678,705,54,3427,6.1,4000000,978527,4
8374257,27185541,2011,2001662,3253,364,23025,6.3,4000000,442550,4
16501413,3979534,2012,262662,385,63,2154,5.2,4000000,4327,4
6566212,0,1966,21799,28,0,24723,7.9,2000000,28350000,1
0,49644140,1976,10909997,23809,1241,110146,8.1,3800000,23689877,4
4063522,0,1939,368363,875,44,226377,8.2,3977000,390525192,1
79426161,48674648,1965,72341,33,0,5537,6.8,3800000,14873,0
0,1381364,1950,51741,114,9,3261,7,3768785,8000000,1
97261285,87633985,2009,708863,947,180,32432,6.8,3500000,44462,4
0,4066370,1948,25821057,195084,5241,3412,7.1,3700000,2956000,0
36612769,19426684,2009,14549487,33781,3161,3727,6.9,3800000,340930,4
2729258,44589390,2006,547604,882,32,18167,6.9,2000000,13447998,4
5982169,0,2011,3960075,8256,664,216681,6.9,30000000,136123083,3
31359653,56198494,1969,128651,306,9,79863,7.9,3600000,44785053,4
15959276,35565392,1997,212160,439,21,84747,7.2,3500000,257938649,4
31445302,14995332,1980,2450413,4704,214,167374,7.8,3500000,83453539,2
3155719,9222008,1993,956496,2353,63,41461,7.5,3500000,27731527,4
46279451,0,1970,24621,101,4,6553,7.3,3716946,5000000,4
5786705,17785230,1967,148377,119,8,19645,8,3500000,13007551,0
89065550,0,1966,315039,619,22,6160,7,3500000,12000000,0
14466093,168601,1972,63758,182,7,32222,7.5,2000000,12600000,4
0,67784191,2015,19460989,45277,3822,97545,6.8,3500000,40454520,4
1310608,22720773,1998,200900,566,32,1765,3.9,3500000,10317779,4
187715569,57219513,1998,958821,2736,157,25470,7.5,3500000,6451628,4
42622798,0,1987,728954,1341,287,119466,7.8,3600000,5923044,4
2064965,53724056,2001,349668,12,2,11629,5.2,3000000,3293258,3
1902212,1902212,2010,14976924,18193,3945,56829,7,19900000,5706638,3
0,60879424,2012,12962264,62993,9688,107285,5.7,68000000,67130045,4
0,18546229,2005,101284,86,17,7385,6.4,3500000,113783,4
23407,0,2016,380072,712,166,440,4.7,3500000,182695,3
1174778,36108241,1998,3311,41,1,378,5.4,1000000,9871,4
14986221,0,1977,57885,147,6,15809,6.7,3400000,31063038,2
510513,0,2005,455761,740,51,48515,7.6,8000000,133276359,1
17186911,264405066,2011,699346,1192,65,96715,7.1,3500000,20433227,4
74739732,53542570,2014,2236173,9608,211,465691,8.5,3300000,33474334,4
3851760,2630115,2002,947937,915,46,561567,8.7,3300000,32059295,4
26940899,0,1999,1340032,1163,79,19757,7.1,2200000,5422740,4
157481495,9042131,2012,1789004,4995,171,186228,8.3,3800000,4422347,4
0,7237179,1983,98750,189,176,110109,8,4000000,20605209,2
31677,0,1999,6556,47,2,709,6.4,2000000,7680,4
21204343,1684370,1962,145383,148,5,55599,8.1,3200000,8000000,0
152579280,7077825,2010,1037340,2178,151,76218,7.2,3200000,14314407,4
18714555,0,2005,475036,366,49,26200,6.4,3200000,690872,4
24880637,695345,1978,430447,547,37,93705,7.6,3000000,141600000,4
180397435,0,1964,295519,530,23,143855,7.8,3000000,124900000,0
8601520,0,2012,621698,997,108,9798,5.7,3200000,123407,0
152579280,33583034,1996,11042081,63643,2287,501336,8.2,3500000,71558971,4
33877777,1703811,2000,106990,64,4,4764,6.6,3000000,38236338,4
0,59839827,2010,28537727,24670,4026,85062,5.7,3000000,84747727,4
18561014,66647384,1998,350248,47,0,21920,7.4,3000000,55193251,2
7625775,0,2002,224966,441,56,126555,8,4000000,58240487,4
1139651,0,2013,50704848,141347,10404,151723,5.7,3000000,91266581,4
1139651,0,2012,22636797,58047,3358,166039,6.8,3000000,87727807,4
65098309,0,2002,147455,99,1,1496,5.4,3000000,19184820,4
0,89065550,1958,142662,405,9,35370,8.1,3000000,17570324,0
1141159,0,1970,322045,424,12,33696,6.1,3000000,17489009,1
71027487,87389900,1997,723958,257,23,13415,5.1,3000000,27788649,2
49644140,7648156,1957,992874,872,41,158255,8.2,3000000,33300000,2
6768568,5800184,1990,571685,2216,122,2684,5.3,3000000,15000000,2
0,15520272,1976,37138,95,3,15991,6.8,4490375,13200000,2
13677676,0,1960,5352522,7710,4418,115941,8.3,3000000,24600000,0
7398816,0,1993,143345,303,14,20370,4.3,2500000,15935068,4
89065550,0,1966,44400,69,7,19395,6.7,6000000,13000000,0
23058452,0,2005,1238924,4479,85,7871,7.2,3000000,11700000,4
0,34409236,1985,118814,428,2,1426,6.6,3000000,11052713,4
7782660,6907893,2009,7488933,20994,1556,8409,5.9,3000000,10172519,4
8148561,0,1960,53258,84,1,8266,7.9,3000000,10400000,0
3632208,8148561,1961,169166,376,29,47735,8.3,3000000,10000000,0
21204343,1701913,1948,1315899,2204,557,22326,7.8,3000000,9012000,0
0,7779543,2006,565524,874,77,8323,3,3000000,7301115,3
1139651,0,2013,1014112,2004,144,102753,7.9,3000000,23299151,4
89839362,0,1987,94774,160,12,8673,3.2,3000000,7888000,2
28215291,162,1988,143323,408,6,10248,6.5,3000000,7000000,4
32886,0,1999,523209,487,54,15019,6.9,1900000,30438635,4
0,13771371,2000,4285460,18727,773,3692,4.4,3000000,4142507,4
11616623,19710314,1971,4561764,93710,1264,135752,7.8,3000000,4000000,1
14395392,469136,1993,13144,29,1,4110,5.3,3000000,3902679,4
13130548,0,1978,601565,551,25,39549,8,3000000,3660880,2
136558130,364599,2001,42877,44,1,8725,7.1,4500000,3705923,4
72418822,3923589,1996,169708,666,14,16433,6.9,3300000,2962051,4
5178492,0,2005,237582,337,17,25533,7.3,3000000,11537539,4
13260735,3714722,2003,19340,8,1,767,6.6,3000000,2255000,4
40401249,17632805,2014,4243262,9551,1195,33974,5.4,3000000,1821983,4
33024653,2041391,2003,8342977,10449,1723,380995,8.4,3000000,3343567,4
0,809363,2010,933137,2300,109,4030,6.3,3500000,3237452,2
50584320,3921572,2011,4998655,19289,1053,38485,6.1,3000000,834953,0
274732,6031975,2016,944496,2740,155,718,4.7,3000000,7445044,4
16521474,0,1996,17034,57,2,22742,6.9,3000000,143000,4
0,577,2006,141783,104,7,1358,7.1,3000000,229221,2
1905628,48718288,2012,120843,1056,81,8179,5.3,3000000,145778,4
144799396,7708108,2014,6260327,6926,583,51484,6,25000000,38718031,4
273394,2774530,2004,114272,116,8,11416,7.4,2700000,100000,4
1299690,0,2011,31047,101,14,288,5.9,3000000,78948,4
0,61753809,2009,858872,724,205,4272,4.1,5000000,1022453,4
53245796,0,1999,8727034,9937,522,1249,6.7,3000000,39852,4
0,157,2011,599377,1880,91,31313,5.8,3000000,156362,4
0,163429565,2015,1654776,3961,399,8380,5.3,3000000,4668109,4
0,17996327,2005,33968,71,51,1264,3.3,3000000,4655,4
104642616,0,2010,16662973,64699,2575,321381,6.5,200000000,319323000,2
0,30148544,2013,3489553,8697,295,1446,5.5,3000000,47469,0
7018543,0,1967,622041,1806,123,14025,7.4,3000000,9230157,0
21609149,0,1961,33900,95,17,4461,7.3,2900000,5000000,0
84711,0,2010,88135,192,10,5942,6.4,3000000,172867,3
18982678,0,1976,1483788,2130,164,84957,7.6,2800000,119295584,4
0,2955525,1959,445548,727,28,184402,8.3,2883848,95306216,0
0,7965439,1939,1376982,2584,195,306183,8.1,2800000,33754967,1
11616623,2210056,1974,790454,1270,35,119546,8,2800000,86300000,2
0,19332221,2007,848122,902,112,41571,5.7,2000000,5394447,4
14700461,1817862,2006,149402,248,10,30639,8.1,120000000,31517561,3
11912830,10731461,1979,218850,349,15,9172,7.4,2700000,37799643,1
916154,0,2015,6510958,32077,3459,844,6.6,3000000,8200000,0
12989569,0,1996,4013396,13472,648,1501,7,2650000,16556,0
3632208,0,1943,12757,27,0,1634,7,2627000,5363000,1
33525548,11616623,1974,160997,261,10,101549,7.8,2600000,119500000,4
10352123,80312456,1987,88915,235,5,11200,7.7,2600000,3130592,4
19068537,1509456,2006,333498,389,31,7007,6,2800000,475000,4
9424804,0,2007,13444097,49530,1031,44106,7.2,2600000,564474,4
11287328,0,2007,147081,121,21,5115,5.3,2600000,71248,4
47468425,0,2013,19680009,72695,3863,36036,5.1,2500000,59922558,4
0,7366382,2009,494690,1733,101,53638,6.6,15000000,25533818,4
29171109,0,1996,1189203,1915,57,51979,6.9,26000000,34557416,2
17658823,0,1971,13626469,83771,3384,24598,6.3,2500000,12300000,1
89065550,4695097,1963,32199,17,2,15734,7.9,2500000,10000000,0
101005947,0,2013,1605882,6682,333,6557,6.7,2500000,32327255,4
32200765,9024615,1991,208768,529,8,38619,7.1,2500000,6401336,4
34153588,36028802,2004,159202,237,13,190938,7.6,2500000,36028802,4
1139651,0,1995,1892264,3111,181,196403,8.1,2500000,5651861,4
0,2394299,2003,47367,37,2,1019,6.6,3200000,2013052,0
17890569,4702708,2012,412005,1315,34,54332,7.1,2500000,3200000,3
74739732,0,2013,14820320,55886,919,113610,7.1,2500000,6916951,4
20470946,0,2008,555484,3052,158,53596,7.7,2500000,13881317,4
609,0,2008,413658,1040,63,581,7.6,2500000,174255,0
60879424,0,2004,1273655,1056,75,192514,6.7,20000000,167791704,3
0,4245717,2006,329499,328,24,825,5.7,2500000,72260,3
2001171,7213432,2008,316463,118,11,5041,6.2,14000000,507446,3
657083,0,2010,8442022,36824,1778,63809,6.8,2500000,593933,4
5401753,11886344,1996,5969933,7236,983,4209,6.8,2400000,5691854,4
12854649,0,2006,359211,440,26,4103,5.1,2400000,978908,3
15452200,451437,2006,740002,2323,60,101554,7.7,1500000,8739576,0
5755,0,1944,132323,490,35,1126,6.5,2361000,3500000,1
0,30846435,2011,1254909,737,49,1029,3.9,2450000,182358,3
86959802,0,1971,478007,715,27,85547,7.8,1800000,41158757,4
0,18647158,2007,302457,556,33,1598,5.9,2200000,388390,3
61662217,38145883,2015,2059139,11277,1780,5407,6,2300000,14305540,3
0,18982678,1945,29552,68,3,1351,7.4,2160000,9132000,1
2917489,2014531,2005,66533,781,17,486,5.8,1200000,37865,0
0,1203947,1946,58644,151,1,42271,8.1,2100000,23600000,1
154902,3680389,2001,110934,102,10,12555,7.6,15500000,313436,4
955850,6794703,2015,4677196,28661,6609,22,7.2,2100000,3330,4
180397435,0,1963,942676,1189,57,93226,7.5,2000000,78900000,2
23435677,0,1973,4834920,21960,1051,34565,7.3,2000000,18344729,2
18982678,32995195,1962,414098,861,46,228005,8.3,2000000,13129846,0
54210376,68239722,1994,198979,259,20,35781,7.6,2000000,11546543,4
8188229,0,1962,1383755,2415,151,71354,7.6,2000000,9250000,0
0,44526477,2011,3109870,4191,549,19122,5.3,2000000,9921042,4
34329590,19178401,2011,3025649,9878,1704,15938,7,2000000,35185884,3
89065550,16567844,1961,107824,143,1,65027,8,2000000,7600000,0
3350406,3632208,1940,135637,267,11,2414,7.1,1614000,9172000,1
53292861,955043,1998,103682,111,8,8416,7.2,2000000,7756617,3
1139651,0,2004,1821725,2821,181,175947,8,2700000,11243280,4
0,1023861,2010,1711992,2754,141,115568,7.2,2000000,6200000,4
19553001,0,2005,48547,83,3,31830,7.4,2000000,9615464,4
53547481,68062699,2015,19018189,74173,8932,24225,6.1,2000000,10166209,4
217742101,0,2005,883396,826,85,56100,6.9,2000000,6225304,4
1490086,89339573,2002,1219866,768,173,8782,4.7,2000000,3438804,4
31947213,0,1986,75196,160,10,4525,5.7,2000000,7369373,4
5710830,105604300,1996,626428,1174,55,31295,7.8,18000000,4870880,3
0,813947,2006,4432729,2157,283,28000,6.5,2000000,1985292,0
8768916,0,2003,81478,462,73,398,3.2,2000000,1064914,3
84935,0,2007,178198,356,17,7439,8.3,2000000,1433319,0
0,2279959,2015,3740302,14009,1297,20591,6.9,2000000,2279959,4
93649211,0,2007,67934,63,1,5662,8.1,2000000,1134358,2
15586942,1438,2005,250670,158,31,5730,6.8,2000000,691880,5
16671231,15669970,2010,973242,916,465,3543,4.6,3400000,636706,4
0,1437622,1985,65308414,88921,16518,11307,6.6,17000000,1663296,4
22736870,43834938,2004,66434,101,9,7638,7,6000000,466106,3
3541611,24466571,2009,151994,331,39,2573,5.7,3800000,102645,4
12585914,10328832,2015,776458,4236,5791,2174,4.7,13500000,292203,4
69232071,3303588,2009,145985,1068,31,1302,6.2,1500000,17896,0
332615790,0,2005,5086928,8782,1186,19750,6.6,14000,12667,4
18320504,493586,2002,134264,101,15,11339,5.1,25000000,13973532,3
17893515,2040324,2004,52525,59,8,2628,6.4,2000000,105377,4
21702678,4051863,2011,32202162,48137,5108,42353,6.1,100000,2151887,0
0,8916965,2002,332092,1777,50,18449,7.6,14000000,529136,0
3152941,2951261,2012,83378,349,30,354,5.7,2000000,2436,0
17788084,34934288,2003,30485,23,0,4930,6.4,1900000,1445140,3
161180668,0,2010,1970742,16128,595,123795,7,3000000,21270290,4
0,16234054,2013,609018,3297,148,7081,8.1,1500000,124244,0
0,2836351,2006,12569593,152188,3407,1057,5.7,1400000,139317,0
6373364,0,1984,2726638,7101,491,157130,7.5,1800000,117729621,4
935511,0,2008,1503482,5762,204,43083,7.8,1000000,5617067,3
0,75512405,2015,2187879,13127,692,1056,6.9,1900000,478595,4
987000,0,2010,1772512,2390,314,42702,5.6,1800000,70165900,3
0,5621348,2012,270117,654,25,72285,7.3,1800000,23265132,3
17658823,1503590,1973,16961574,114432,4068,23476,5.5,1800000,8800000,1
0,3050934,2000,95867,234,8,2873,7.3,1800000,3050934,3
30253,0,2015,4283132,13426,2364,622,5,150000000,12444,0
9621965,106939869,2011,68358,162,6,13548,6.6,1500000,783733,3
3190012,3541611,1993,35283,71,9,1460,6.1,1800000,673,3
0,5208748,1998,400882,671,40,165720,7.8,3500000,22879194,4
0,645798,2002,1014476,4390,62,27598,6.7,500000,634803,4
17658823,544901,1972,304938,317,16,23967,6.1,1700000,9700000,2
19046137,0,2001,188290,156,46,32974,7.5,1700000,42137871,4
0,49275,2010,5379585,5153,540,59510,6.3,2000000,1278471,4
146505290,0,2013,941407,1413,78,34577,7.8,1000000,12231500,2
8148561,1701913,1953,91206,125,13,35148,7.8,1650000,30500000,0
21204343,0,1949,65607,86,5,12451,7.4,1600000,5400000,0
13260735,1310608,1999,237272,1472,53,545,4.4,2000000,6026908,4
10255990,2476547,2006,374261,1383,64,4798,7.3,1500000,157121,0
86959802,53360732,1974,42274053,449677,24568,77863,7.9,1600000,4420000,2
434209,0,2005,68113,88,16,260,5,70000000,91319,0
1472141,0,1969,57004,48,2,4591,7.2,1600000,2627795,4
0,96901,2004,1084706,1491,104,201091,7.4,26000000,58885635,4
10759369,34989095,1988,4025781,11340,543,61253,6.8,1100000,11806119,4
12175,0,1995,3594586,6979,640,61119,7,1500000,20412216,0
8086432,101854141,2005,364588,408,19,61922,7.4,1500000,11191423,4
31539677,119067227,2016,7785541,21727,1049,6118,4.9,17000000,1473,0
0,18982678,1945,445504,1146,23,34381,7.6,1696377,7457710,0
2328980,64502,1994,154558,81,5,14908,7.2,2000000,5046118,4
2493103,0,1998,277266,953,29,38053,7.5,1500000,2365931,4
51163383,0,2010,29609894,70714,4023,214929,6.8,1500000,99870886,3
143254117,29753088,1984,4443988,4617,750,26545,6.9,1500000,2300000,4
0,41016147,2005,380563,315,31,9604,6.7,1500000,1126258,4
0,4910397,2013,5044456,9826,1007,31039,5.8,1500000,4128828,4
1299690,144552,1993,47959,98,7,17706,6.5,1500000,418953,4
62520766,920124,2001,352233,524,45,31560,7.2,1500000,1840248,4
9497220,0,2014,51189,48,22,146,4.5,1500000,510957,4
6753200,19974174,2006,79185,162,6,3003,6.2,1500000,194568,4
7155214,0,2006,2444233,3375,408,24086,5.7,1500000,240396,4
31337,0,1936,201760,332,10,153714,8.5,1500000,165049,1
8176526,0,2002,55477,7,4,2449,6.5,1500000,119841,2
42622798,0,2007,230907,523,26,21774,6.3,1500000,200000,4
0,1843671,2005,43484,225,5,451,4.3,1500000,139084,3
17021969,15589446,2015,266065,1631,130,1432,6.1,1500000,113169,0
0,18351537,2005,15688699,83473,5746,1141,6,1500000,172569,4
400117,0,2008,705144,964,51,23329,6.7,1500000,31916,0
0,514305,2015,173121,607,17,14,6.9,1500000,2105,0
0,100053619,2012,2970496,5626,953,21693,5.1,2500000,1541131,4
0,52835214,2014,181935,527,22,3121,7,5000000,5396,0
18320504,40844289,2015,214254,1296,62,164,7.7,2000000,35312,3
183502020,0,2012,11659260,39299,1252,246485,7,60000000,217370736,3
17407132,61641828,1937,4339059,12782,1070,141166,7.6,2000000,184925485,1
0,150183,2004,65021,54,5,2809,6.7,1400000,234013,4
180397435,0,1968,190612,142,17,2058,5.5,1455000,2620000,2
40091009,0,2004,83015,95,5,3333,6.6,1400000,56073,3
18622135,11323154,1982,62335,295,21,46,7.2,1250000,909000,0
4210031,10996930,1998,372366,433,48,67764,8.1,1300000,1647780,4
0,1148879,1996,265707,667,14,11701,7.2,1300000,749741,4
0,2415265,2006,133631,300,7,779,7.4,1592000,635305,4
179323,0,1999,386243,957,57,455,6.5,1300000,609042,2
18420,0,2012,163292,257,57,1269,5.7,1500000,1632,0
55956848,5792276,1998,198216,265,16,55889,6.1,60000000,32983332,4
3012760,0,2003,122630,15,13,4245,6.2,1000000,90213,4
1197981,0,2005,445339,296,128,1202,3.3,1500000,100358,0
0,35273481,2009,1803791,2885,805,5035,5.2,1300000,13465,4
3694920,0,1940,756685,2388,140,92474,8.2,1288000,6000000,0
0,2850357,2012,887614,2479,236,942,5.7,427000,2850357,4
0,6866676,1953,297595,1594,44,11459,7.1,1250000,2500000,0
17644132,12179916,2004,1796933,6155,459,310735,7.7,1200000,103880027,4
0,529,2001,3698886,10520,397,78139,7.1,1200000,23046142,4
9024615,0,2008,2285589,2601,226,143327,5.5,80000000,79136963,3
2185152,0,2001,203856,202,8,20241,7.4,7000000,27025600,4
0,224670158,2000,71482,74,6,23462,7.7,1200000,10827356,4
23640476,3812447,1955,46482,130,4,26005,7.2,1200000,7000000,0
45718,55956848,2006,1025810,1152,67,269706,7.8,27000000,55495466,4
44434524,0,2013,175786,654,25,2492,6,1200000,2859955,3
13721818,17114323,1992,1304653,2673,73,706058,8.3,1200000,2832029,4
0,942554,2015,131465,205,16,8408,7.8,4000000,3048209,4
771942,0,2012,166831,375,63,2650,5.9,1200000,595018,3
51412977,43834938,2007,28462,155,5,129,6.2,1200000,7826,0
161180668,0,2005,6218896,22918,577,78137,6.8,3000000,16101109,4
3232325,0,2010,792986,3365,187,7140,6.1,1100000,56491,4
345002428,49428533,2011,12326304,27713,1084,154607,7.6,1100000,9297407,4
4343949,0,1942,262875,513,16,406639,8.6,950000,10462500,2
53918831,0,1976,22892319,101974,3077,397766,8.1,960000,225000000,2
0,2229199,2014,198693,361,26,555,4.9,1100000,2636,0
0,3965395,2014,32140583,292958,14012,48852,5.6,1000000,62561449,4
0,31227147,1976,728899,1185,55,536449,8.3,1300000,28294466,4
